Tk,Fold,Model,Feature,Importance
IMOEX,0,CatBoost,lag60,0.000987166549524616
IMOEX,0,CatBoost,Brent_lag1,0.008758303375892708
IMOEX,0,CatBoost,Brent_lag2,0.008042422849508804
IMOEX,0,CatBoost,Brent_lag3,0.006872159062389773
IMOEX,0,CatBoost,Brent_lag4,0.003783069779184663
IMOEX,0,CatBoost,Brent_lag5,0.005767999258752488
IMOEX,0,CatBoost,Brent_lag6,0.0049548437967470525
IMOEX,0,CatBoost,Brent_lag7,0.005733487196261613
IMOEX,0,CatBoost,Brent_lag8,0.01061618415138515
IMOEX,0,CatBoost,Brent_lag9,0.00837120823776737
IMOEX,0,CatBoost,Brent_lag10,0.009710276964740113
IMOEX,0,CatBoost,Brent_lag11,0.008276881227757863
IMOEX,0,CatBoost,Brent_lag12,0.006873793071519731
IMOEX,0,CatBoost,Brent_lag13,0.009423308790797022
IMOEX,0,CatBoost,Brent_lag14,0.008359817470059832
IMOEX,0,CatBoost,Brent_lag15,0.004917376938595981
IMOEX,0,CatBoost,Brent_lag16,0.002849038529696554
IMOEX,0,CatBoost,Brent_lag17,0.007468704825460549
IMOEX,0,CatBoost,Brent_lag18,0.007370835479674079
IMOEX,0,CatBoost,Brent_lag19,0.007001306589445583
IMOEX,0,CatBoost,Brent_lag20,0.006038151877232131
IMOEX,0,CatBoost,Brent_lag21,0.006232637472636344
IMOEX,0,CatBoost,Brent_lag22,0.005765648086751073
IMOEX,0,CatBoost,Brent_lag23,0.007071993105804467
IMOEX,0,CatBoost,Brent_lag24,0.004507810999384615
IMOEX,0,CatBoost,USD_lag1,0.009286157555825243
IMOEX,0,CatBoost,USD_lag2,0.0158333526912073
IMOEX,0,CatBoost,USD_lag3,0.011903217977970892
IMOEX,0,CatBoost,USD_lag4,0.01109197218470992
IMOEX,0,CatBoost,USD_lag5,0.009247852639369199
IMOEX,0,CatBoost,USD_lag6,0.009665337286948118
IMOEX,0,CatBoost,USD_lag7,0.00874013248074985
IMOEX,0,CatBoost,USD_lag8,0.010778621070186154
IMOEX,0,CatBoost,USD_lag9,0.014612477542003939
IMOEX,0,CatBoost,USD_lag10,0.017384710015071362
IMOEX,0,CatBoost,USD_lag11,0.008468811730641408
IMOEX,0,CatBoost,USD_lag12,0.013359371160176405
IMOEX,0,CatBoost,USD_lag13,0.015996861735412236
IMOEX,0,CatBoost,USD_lag14,0.0176840348886592
IMOEX,0,CatBoost,USD_lag15,0.005888363974578786
IMOEX,0,CatBoost,USD_lag16,0.0112328897386542
IMOEX,0,CatBoost,USD_lag17,0.015586695272097042
IMOEX,0,CatBoost,USD_lag18,0.014519519880420877
IMOEX,0,CatBoost,USD_lag19,0.008649529859773969
IMOEX,0,CatBoost,USD_lag20,0.007252980513679162
IMOEX,0,CatBoost,USD_lag21,0.008029890577305618
IMOEX,0,CatBoost,USD_lag22,0.00795645340157778
IMOEX,0,CatBoost,USD_lag23,0.01845705633543425
IMOEX,0,CatBoost,USD_lag24,0.017750798183640087
IMOEX,0,CatBoost,KeyRate_lag1,0.0
IMOEX,0,CatBoost,KeyRate_lag2,0.0
IMOEX,0,CatBoost,KeyRate_lag3,0.0
IMOEX,0,CatBoost,KeyRate_lag4,0.0
IMOEX,0,CatBoost,KeyRate_lag5,0.0
IMOEX,0,CatBoost,KeyRate_lag6,0.0007921653365021167
IMOEX,0,CatBoost,KeyRate_lag7,0.000622008205626736
IMOEX,0,CatBoost,KeyRate_lag8,0.0
IMOEX,0,CatBoost,KeyRate_lag9,0.0
IMOEX,0,CatBoost,KeyRate_lag10,0.0
IMOEX,0,CatBoost,KeyRate_lag11,0.0
IMOEX,0,CatBoost,KeyRate_lag12,0.0
IMOEX,0,CatBoost,KeyRate_lag13,0.0005988291556923635
IMOEX,0,CatBoost,KeyRate_lag14,0.0005752717862021662
IMOEX,0,CatBoost,KeyRate_lag15,0.0001256558609382022
IMOEX,0,CatBoost,KeyRate_lag16,0.0
IMOEX,0,CatBoost,KeyRate_lag17,0.0
IMOEX,0,CatBoost,KeyRate_lag18,0.0
IMOEX,0,CatBoost,KeyRate_lag19,0.00027272059026769735
IMOEX,0,CatBoost,KeyRate_lag20,0.0
IMOEX,0,CatBoost,KeyRate_lag21,0.0
IMOEX,0,CatBoost,KeyRate_lag22,0.0
IMOEX,0,CatBoost,KeyRate_lag23,0.0
IMOEX,0,CatBoost,KeyRate_lag24,0.0005593259040112895
IMOEX,1,RF,Open,0.003913766998756577
IMOEX,1,RF,High,0.005596230243214063
IMOEX,1,RF,Low,0.002339980386163836
IMOEX,1,RF,Close,0.001928168299137406
IMOEX,1,RF,Value,0.010325818405942261
IMOEX,1,RF,Volume,0.0
IMOEX,1,RF,SMA_5,0.006468754711050048
IMOEX,1,RF,SMA_10,0.008544159944195663
IMOEX,1,RF,SMA_20,0.007319480820610639
IMOEX,1,RF,EMA_5,0.005064583989816954
IMOEX,1,RF,EMA_10,0.0063748805383228
IMOEX,1,RF,EMA_20,0.00334300423894514
IMOEX,1,RF,BBH,0.004853409748228568
IMOEX,1,RF,BBL,0.0025423059054547215
IMOEX,1,RF,RSI_50,0.02759460733854178
IMOEX,1,RF,StochK,0.013080835006146152
IMOEX,1,RF,StochD,0.009983278985562834
IMOEX,1,RF,ATR_50,0.011588947128718875
IMOEX,1,RF,OBV,0.0
IMOEX,1,RF,MACD,0.02367698188710892
IMOEX,1,RF,MACD_SIGNAL,0.04063411932180517
IMOEX,1,RF,MACD_DIFF,0.01106092049563127
IMOEX,1,RF,ADX_14,0.01796700712055925
IMOEX,1,RF,CCI_20,0.009397666460216298
IMOEX,1,RF,ROC_10,0.014366921983585875
IMOEX,1,RF,WILLR_14,0.010789250742708919
IMOEX,1,RF,lag1,0.003209029933825173
IMOEX,1,RF,lag2,0.0028605524675763484
IMOEX,1,RF,lag3,0.003245448902669026
IMOEX,1,RF,lag4,0.001760745918894005
IMOEX,1,RF,lag5,0.0055491190763499645
IMOEX,1,RF,lag6,0.0030523441368059704
IMOEX,1,RF,lag7,0.0024380254027972052
IMOEX,1,RF,lag8,0.007191739596691815
IMOEX,1,RF,lag9,0.002035878702943168
IMOEX,1,RF,lag10,0.002763171976096055
IMOEX,1,RF,lag11,0.0020169200709557454
IMOEX,1,RF,lag12,0.0010945344664287087
IMOEX,1,RF,lag13,0.005462936703026212
IMOEX,1,RF,lag14,0.0021032898574019766
IMOEX,1,RF,lag15,0.05327739520553749
IMOEX,1,RF,lag16,0.010817137073007814
IMOEX,1,RF,lag17,0.01824220406499943
IMOEX,1,RF,lag18,0.003956469106794889
IMOEX,1,RF,lag19,0.015307703587520202
IMOEX,1,RF,lag20,0.02194382039856139
IMOEX,1,RF,lag21,0.012095241121546998
IMOEX,1,RF,lag22,0.009393463393956258
IMOEX,1,RF,lag23,0.01043462887494451
IMOEX,1,RF,lag24,0.0025301408472147295
IMOEX,1,RF,lag25,0.007067413476075832
IMOEX,1,RF,lag26,0.007999827010608779
