Tk,Fold,Model,Feature,Importance
IMOEX,3,RF,lag35,0.0022463553992292987
IMOEX,3,RF,lag36,0.002506193394751715
IMOEX,3,RF,lag37,0.008634660445879083
IMOEX,3,RF,lag38,0.004340506939383095
IMOEX,3,RF,lag39,0.0034730612772712432
IMOEX,3,RF,lag40,0.005387089385853047
IMOEX,3,RF,lag41,0.003962860104444356
IMOEX,3,RF,lag42,0.0034749845600938346
IMOEX,3,RF,lag43,0.004383864533750105
IMOEX,3,RF,lag44,0.006894420958450843
IMOEX,3,RF,lag45,0.0030794458875871866
IMOEX,3,RF,lag46,0.002366275996880875
IMOEX,3,RF,lag47,0.0028745426176538203
IMOEX,3,RF,lag48,0.0021952639353788163
IMOEX,3,RF,lag49,0.0026789558790430816
IMOEX,3,RF,lag50,0.0026049563711724633
IMOEX,3,RF,lag51,0.005471079870513929
IMOEX,3,RF,lag52,0.002216747363255437
IMOEX,3,RF,lag53,0.006227773602992887
IMOEX,3,RF,lag54,0.008103276085940983
IMOEX,3,RF,lag55,0.003218616085500956
IMOEX,3,RF,lag56,0.002480468141322338
IMOEX,3,RF,lag57,0.007440649415692658
IMOEX,3,RF,lag58,0.014645894161304912
IMOEX,3,RF,lag59,0.0017138378468150729
IMOEX,3,RF,lag60,0.0031107388683607406
IMOEX,3,RF,Brent_lag1,0.007183802652727914
IMOEX,3,RF,Brent_lag2,0.008474690089309825
IMOEX,3,RF,Brent_lag3,0.00551783635553429
IMOEX,3,RF,Brent_lag4,0.002845968583536545
IMOEX,3,RF,Brent_lag5,0.0016204450978673413
IMOEX,3,RF,Brent_lag6,0.0026256902976553287
IMOEX,3,RF,Brent_lag7,0.004349426206211179
IMOEX,3,RF,Brent_lag8,0.004699080831435602
IMOEX,3,RF,Brent_lag9,0.005080309036820053
IMOEX,3,RF,Brent_lag10,0.0038827892737699466
IMOEX,3,RF,Brent_lag11,0.0034950192237299376
IMOEX,3,RF,Brent_lag12,0.017563006318113465
IMOEX,3,RF,Brent_lag13,0.007937644255338803
IMOEX,3,RF,Brent_lag14,0.0070906409663472215
IMOEX,3,RF,Brent_lag15,0.0030714847150169694
IMOEX,3,RF,Brent_lag16,0.0034141331311655265
IMOEX,3,RF,Brent_lag17,0.0027663228986754755
IMOEX,3,RF,Brent_lag18,0.0046631327839777555
IMOEX,3,RF,Brent_lag19,0.007214258050144899
IMOEX,3,RF,Brent_lag20,0.014461090083443645
IMOEX,3,RF,Brent_lag21,0.008335594589517215
IMOEX,3,RF,Brent_lag22,0.005803861925402297
IMOEX,3,RF,Brent_lag23,0.0065018176356522695
IMOEX,3,RF,Brent_lag24,0.015058316839849147
IMOEX,3,RF,USD_lag1,0.006651160121187559
IMOEX,3,RF,USD_lag2,0.007160201681193292
IMOEX,3,RF,USD_lag3,0.004719344470749602
IMOEX,3,RF,USD_lag4,0.006302175929764645
IMOEX,3,RF,USD_lag5,0.014788385709976284
IMOEX,3,RF,USD_lag6,0.006618881779512883
IMOEX,3,RF,USD_lag7,0.00423011781911738
IMOEX,3,RF,USD_lag8,0.03156404696977898
IMOEX,3,RF,USD_lag9,0.005197438939499055
IMOEX,3,RF,USD_lag10,0.009515110686069186
IMOEX,3,RF,USD_lag11,0.015342407648335355
IMOEX,3,RF,USD_lag12,0.005738103408300865
IMOEX,3,RF,USD_lag13,0.023321601697024984
IMOEX,3,RF,USD_lag14,0.0031060155677527517
IMOEX,3,RF,USD_lag15,0.003982365128282396
IMOEX,3,RF,USD_lag16,0.0031678617327413556
IMOEX,3,RF,USD_lag17,0.0042607943881999635
IMOEX,3,RF,USD_lag18,0.0061355951108386896
IMOEX,3,RF,USD_lag19,0.01344106060664925
IMOEX,3,RF,USD_lag20,0.0029139100454286136
IMOEX,3,RF,USD_lag21,0.005430508453346438
IMOEX,3,RF,USD_lag22,0.003794548446645954
IMOEX,3,RF,USD_lag23,0.003701906543134129
IMOEX,3,RF,USD_lag24,0.0027640799810583275
IMOEX,3,RF,KeyRate_lag1,2.0336358332115245e-05
IMOEX,3,RF,KeyRate_lag2,0.000196633178578423
IMOEX,3,RF,KeyRate_lag3,6.369428332263342e-05
IMOEX,3,RF,KeyRate_lag4,0.000710478504847961
IMOEX,3,RF,KeyRate_lag5,0.00010547171886068565
IMOEX,3,RF,KeyRate_lag6,0.0002507905490962356
IMOEX,3,RF,KeyRate_lag7,0.0006474146609815762
IMOEX,3,RF,KeyRate_lag8,0.0005753185683198794
IMOEX,3,RF,KeyRate_lag9,0.00015600333027935626
IMOEX,3,RF,KeyRate_lag10,0.00018480437244587566
IMOEX,3,RF,KeyRate_lag11,6.493526871564007e-05
IMOEX,3,RF,KeyRate_lag12,3.175715202185773e-05
IMOEX,3,RF,KeyRate_lag13,0.00032998685157344674
IMOEX,3,RF,KeyRate_lag14,0.00023788571501554551
IMOEX,3,RF,KeyRate_lag15,0.0002004340728056362
IMOEX,3,RF,KeyRate_lag16,0.00015990009295122892
IMOEX,3,RF,KeyRate_lag17,0.0003652299053778964
IMOEX,3,RF,KeyRate_lag18,0.0003427698569174903
IMOEX,3,RF,KeyRate_lag19,0.00045578301329702025
IMOEX,3,RF,KeyRate_lag20,0.0006674429601590484
IMOEX,3,RF,KeyRate_lag21,2.256030229065198e-06
IMOEX,3,RF,KeyRate_lag22,0.00028198095033316983
IMOEX,3,RF,KeyRate_lag23,0.00036989636907637627
IMOEX,3,RF,KeyRate_lag24,9.706698735069931e-05
IMOEX,3,CatBoost,Open,0.0032995291241823895
IMOEX,3,CatBoost,High,0.005968601989003968
IMOEX,3,CatBoost,Low,0.006011102354238864
IMOEX,3,CatBoost,Close,0.004010138092723197
IMOEX,3,CatBoost,Value,0.05895029054912446
IMOEX,3,CatBoost,Volume,0.0
IMOEX,3,CatBoost,SMA_5,0.0011619240024713592
IMOEX,3,CatBoost,SMA_10,0.002477534382898524
IMOEX,3,CatBoost,SMA_20,0.0019231601004043655
IMOEX,3,CatBoost,EMA_5,0.0006691357140782331
IMOEX,3,CatBoost,EMA_10,0.0020886957116398913
IMOEX,3,CatBoost,EMA_20,0.0016877452228087825
IMOEX,3,CatBoost,BBH,0.0024781905747034176
IMOEX,3,CatBoost,BBL,0.0019633381249898572
IMOEX,3,CatBoost,RSI_50,0.016304654704368798
IMOEX,3,CatBoost,StochK,0.023850225303464277
IMOEX,3,CatBoost,StochD,0.027698247851688035
IMOEX,3,CatBoost,ATR_50,0.01785821342800139
IMOEX,3,CatBoost,OBV,0.0
IMOEX,3,CatBoost,MACD,0.01963752774214397
IMOEX,3,CatBoost,MACD_SIGNAL,0.022212309473271855
IMOEX,3,CatBoost,MACD_DIFF,0.01893203909808126
IMOEX,3,CatBoost,ADX_14,0.026858231352257324
IMOEX,3,CatBoost,CCI_20,0.03715197223036302
IMOEX,3,CatBoost,ROC_10,0.030513149266119498
IMOEX,3,CatBoost,WILLR_14,0.017774061593657246
IMOEX,3,CatBoost,lag1,0.005744821002736133
IMOEX,3,CatBoost,lag2,0.0020784231132728857
IMOEX,3,CatBoost,lag3,0.0035471217752438174
IMOEX,3,CatBoost,lag4,0.0056250810947588515
IMOEX,3,CatBoost,lag5,0.0069513428737167475
IMOEX,3,CatBoost,lag6,0.006750254694014829
IMOEX,3,CatBoost,lag7,0.0069006601224153655
IMOEX,3,CatBoost,lag8,0.0036759636437677027
IMOEX,3,CatBoost,lag9,0.004332685496047662
IMOEX,3,CatBoost,lag10,0.0036664268943463222
IMOEX,3,CatBoost,lag11,0.004591512937346078
IMOEX,3,CatBoost,lag12,0.004416137464688817
IMOEX,3,CatBoost,lag13,0.003683217388095177
IMOEX,3,CatBoost,lag14,0.004500620233159523
IMOEX,3,CatBoost,lag15,0.009584355712638134
IMOEX,3,CatBoost,lag16,0.007069977587201893
IMOEX,3,CatBoost,lag17,0.0030958683884304127
IMOEX,3,CatBoost,lag18,0.0050339946397908375
IMOEX,3,CatBoost,lag19,0.004306995434306033
IMOEX,3,CatBoost,lag20,0.0009906659198059878
IMOEX,3,CatBoost,lag21,0.002923394636359613
IMOEX,3,CatBoost,lag22,0.0011950088026993404
IMOEX,3,CatBoost,lag23,0.004793936723045707
IMOEX,3,CatBoost,lag24,0.002348891499436716
IMOEX,3,CatBoost,lag25,0.0025430447774187916
IMOEX,3,CatBoost,lag26,0.0027096418487903167
IMOEX,3,CatBoost,lag27,0.0028131150324580472
IMOEX,3,CatBoost,lag28,0.003947399447018111
IMOEX,3,CatBoost,lag29,0.002576870496486732
IMOEX,3,CatBoost,lag30,0.00503582229765116
IMOEX,3,CatBoost,lag31,0.004012173395073477
IMOEX,3,CatBoost,lag32,0.004389220793096466
IMOEX,3,CatBoost,lag33,0.002600470213830169
IMOEX,3,CatBoost,lag34,0.002583548739272263
IMOEX,3,CatBoost,lag35,0.00463419425029225
IMOEX,3,CatBoost,lag36,0.005304038325551792
IMOEX,3,CatBoost,lag37,0.0024138973611796772
IMOEX,3,CatBoost,lag38,0.0036643178814568596
IMOEX,3,CatBoost,lag39,0.004071472888454756
IMOEX,3,CatBoost,lag40,0.001940517414942618
IMOEX,3,CatBoost,lag41,0.0015860126394214716
IMOEX,3,CatBoost,lag42,0.007313899474576191
IMOEX,3,CatBoost,lag43,0.006540655638702085
IMOEX,3,CatBoost,lag44,0.0013919014492974602
IMOEX,3,CatBoost,lag45,0.004755657948344791
IMOEX,3,CatBoost,lag46,0.0036941461101587404
IMOEX,3,CatBoost,lag47,0.0036871134392444955
IMOEX,3,CatBoost,lag48,0.004079026577384718
IMOEX,3,CatBoost,lag49,0.002580307255021322
IMOEX,3,CatBoost,lag50,0.002905354288894189
IMOEX,3,CatBoost,lag51,0.007186809973430195
IMOEX,3,CatBoost,lag52,0.0034922371273997887
IMOEX,3,CatBoost,lag53,0.0038870685650083366
IMOEX,3,CatBoost,lag54,0.007323547793756383
IMOEX,3,CatBoost,lag55,0.0036801633852739475
IMOEX,3,CatBoost,lag56,0.0029265381565661414
IMOEX,3,CatBoost,lag57,0.003445626126178414
IMOEX,3,CatBoost,lag58,0.008318201672651656
IMOEX,3,CatBoost,lag59,0.002201786341880836
IMOEX,3,CatBoost,lag60,0.0018669879319267093
IMOEX,3,CatBoost,Brent_lag1,0.005714797226013643
IMOEX,3,CatBoost,Brent_lag2,0.011584112269420561
IMOEX,3,CatBoost,Brent_lag3,0.010575094337019001
IMOEX,3,CatBoost,Brent_lag4,0.010974349975825616
IMOEX,3,CatBoost,Brent_lag5,0.011405172215545567
IMOEX,3,CatBoost,Brent_lag6,0.006257543517178006
IMOEX,3,CatBoost,Brent_lag7,0.007408618771502982
IMOEX,3,CatBoost,Brent_lag8,0.013681559992387975
IMOEX,3,CatBoost,Brent_lag9,0.00867030660437581
IMOEX,3,CatBoost,Brent_lag10,0.0064396492701140175
IMOEX,3,CatBoost,Brent_lag11,0.004407897902281621
IMOEX,3,CatBoost,Brent_lag12,0.009651439052816147
IMOEX,3,CatBoost,Brent_lag13,0.005548837171367591
IMOEX,3,CatBoost,Brent_lag14,0.004965028142176383
IMOEX,3,CatBoost,Brent_lag15,0.009394238426879163
IMOEX,3,CatBoost,Brent_lag16,0.006716859392393808
IMOEX,3,CatBoost,Brent_lag17,0.0125144266831916
IMOEX,3,CatBoost,Brent_lag18,0.004014877086925258
IMOEX,3,CatBoost,Brent_lag19,0.009602734553954585
IMOEX,3,CatBoost,Brent_lag20,0.009948376589646698
IMOEX,3,CatBoost,Brent_lag21,0.009172137614597559
IMOEX,3,CatBoost,Brent_lag22,0.011965428695986798
IMOEX,3,CatBoost,Brent_lag23,0.01203955555319177
IMOEX,3,CatBoost,Brent_lag24,0.009405697553651822
IMOEX,3,CatBoost,USD_lag1,0.0042763752016719316
IMOEX,3,CatBoost,USD_lag2,0.004313605757309941
IMOEX,3,CatBoost,USD_lag3,0.005560981820960836
IMOEX,3,CatBoost,USD_lag4,0.011186094512989443
IMOEX,3,CatBoost,USD_lag5,0.003528324363576055
IMOEX,3,CatBoost,USD_lag6,0.006068627818729363
IMOEX,3,CatBoost,USD_lag7,0.005609770552293838
IMOEX,3,CatBoost,USD_lag8,0.006909502973518651
IMOEX,3,CatBoost,USD_lag9,0.00870965167811024
IMOEX,3,CatBoost,USD_lag10,0.009347732393601448
IMOEX,3,CatBoost,USD_lag11,0.011535471021974653
IMOEX,3,CatBoost,USD_lag12,0.0053583415987265015
IMOEX,3,CatBoost,USD_lag13,0.009260557525772673
IMOEX,3,CatBoost,USD_lag14,0.006088798064018012
IMOEX,3,CatBoost,USD_lag15,0.015635089280898785
IMOEX,3,CatBoost,USD_lag16,0.003884516020583112
IMOEX,3,CatBoost,USD_lag17,0.0029701153899549778
IMOEX,3,CatBoost,USD_lag18,0.0056477643405427715
IMOEX,3,CatBoost,USD_lag19,0.0028275731093868424
IMOEX,3,CatBoost,USD_lag20,0.0066842399341863045
IMOEX,3,CatBoost,USD_lag21,0.006517558810876175
IMOEX,3,CatBoost,USD_lag22,0.008752570232491997
IMOEX,3,CatBoost,USD_lag23,0.0068776723473085175
IMOEX,3,CatBoost,USD_lag24,0.007712404129342641
IMOEX,3,CatBoost,KeyRate_lag1,0.0016229005477479163
IMOEX,3,CatBoost,KeyRate_lag2,0.0006858781635917102
IMOEX,3,CatBoost,KeyRate_lag3,0.0009100346329374491
IMOEX,3,CatBoost,KeyRate_lag4,0.0011905442834512013
IMOEX,3,CatBoost,KeyRate_lag5,0.0025385737038160303
IMOEX,3,CatBoost,KeyRate_lag6,0.0007372157761248323
IMOEX,3,CatBoost,KeyRate_lag7,0.00036816335745258854
IMOEX,3,CatBoost,KeyRate_lag8,0.0006205175298000228
IMOEX,3,CatBoost,KeyRate_lag9,0.000520622842974306
IMOEX,3,CatBoost,KeyRate_lag10,0.0004964247100259314
IMOEX,3,CatBoost,KeyRate_lag11,0.0007291242271307393
IMOEX,3,CatBoost,KeyRate_lag12,0.0011401950303880088
IMOEX,3,CatBoost,KeyRate_lag13,0.0012839347217048478
IMOEX,3,CatBoost,KeyRate_lag14,0.00020414533212751557
IMOEX,3,CatBoost,KeyRate_lag15,0.00016880911968322713
IMOEX,3,CatBoost,KeyRate_lag16,0.0009034019104937213
IMOEX,3,CatBoost,KeyRate_lag17,0.0006841178083374857
IMOEX,3,CatBoost,KeyRate_lag18,0.0014304620083402436
IMOEX,3,CatBoost,KeyRate_lag19,0.0008726167925674532
IMOEX,3,CatBoost,KeyRate_lag20,0.0037923857189363554
IMOEX,3,CatBoost,KeyRate_lag21,0.0008604119610327399
IMOEX,3,CatBoost,KeyRate_lag22,0.000639664714759874
IMOEX,3,CatBoost,KeyRate_lag23,0.0015184956440047709
IMOEX,3,CatBoost,KeyRate_lag24,0.0013691188632015071
IMOEX,4,RF,Open,0.0018092191147208122
IMOEX,4,RF,High,0.003095190988748445
IMOEX,4,RF,Low,0.001212886726409751
IMOEX,4,RF,Close,0.0045458259114086
IMOEX,4,RF,Value,0.02730256550879963
IMOEX,4,RF,Volume,0.0
IMOEX,4,RF,SMA_5,0.0006843607738590735
IMOEX,4,RF,SMA_10,0.001600564556258716
IMOEX,4,RF,SMA_20,0.0017734955906395008
IMOEX,4,RF,EMA_5,0.0009201140706079099
IMOEX,4,RF,EMA_10,0.0024646779804186336
IMOEX,4,RF,EMA_20,0.0018481993211756317
IMOEX,4,RF,BBH,0.003170881444623871
IMOEX,4,RF,BBL,0.003307475339881452
IMOEX,4,RF,RSI_50,0.07916260501627234
IMOEX,4,RF,StochK,0.023601681612025936
IMOEX,4,RF,StochD,0.010970589112005108
IMOEX,4,RF,ATR_50,0.024436508124083652
IMOEX,4,RF,OBV,0.0
IMOEX,4,RF,MACD,0.026199201565487114
IMOEX,4,RF,MACD_SIGNAL,0.02519809249656188
IMOEX,4,RF,MACD_DIFF,0.07349260712050859
IMOEX,4,RF,ADX_14,0.016715773500034573
IMOEX,4,RF,CCI_20,0.041655707764584486
IMOEX,4,RF,ROC_10,0.03540672245060821
IMOEX,4,RF,WILLR_14,0.023615414721341394
IMOEX,4,RF,lag1,0.005242753002346263
IMOEX,4,RF,lag2,0.0036649972363167384
IMOEX,4,RF,lag3,0.001958484561457526
IMOEX,4,RF,lag4,0.0025209930256441916
IMOEX,4,RF,lag5,0.0044466723163369415
IMOEX,4,RF,lag6,0.004769227199318484
IMOEX,4,RF,lag7,0.0032832678878172822
IMOEX,4,RF,lag8,0.0027138044522837263
IMOEX,4,RF,lag9,0.0019492940596601623
IMOEX,4,RF,lag10,0.0018361204130058007
IMOEX,4,RF,lag11,0.002527628485399915
IMOEX,4,RF,lag12,0.007708389521796051
IMOEX,4,RF,lag13,0.003912042810428373
IMOEX,4,RF,lag14,0.002913588811417811
IMOEX,4,RF,lag15,0.010751440808081424
IMOEX,4,RF,lag16,0.0036720068773688644
IMOEX,4,RF,lag17,0.004359927692155243
IMOEX,4,RF,lag18,0.001350120126540487
IMOEX,4,RF,lag19,0.003053966189013298
IMOEX,4,RF,lag20,0.004993772221197063
IMOEX,4,RF,lag21,0.002353654783546736
IMOEX,4,RF,lag22,0.002727715491413918
IMOEX,4,RF,lag23,0.0014704091162175167
IMOEX,4,RF,lag24,0.001330447470939612
IMOEX,4,RF,lag25,0.0010773179775640854
IMOEX,4,RF,lag26,0.0030312461115170513
IMOEX,4,RF,lag27,0.0014595417241636322
IMOEX,4,RF,lag28,0.002935414067903905
IMOEX,4,RF,lag29,0.0010372977354191457
IMOEX,4,RF,lag30,0.002770885743098446
IMOEX,4,RF,lag31,0.0012696064764906633
IMOEX,4,RF,lag32,0.014017630724195096
IMOEX,4,RF,lag33,0.004285836077872864
IMOEX,4,RF,lag34,0.004927654948561016
IMOEX,4,RF,lag35,0.001977018225889896
IMOEX,4,RF,lag36,0.03722095423545793
IMOEX,4,RF,lag37,0.0012052728844272125
IMOEX,4,RF,lag38,0.0353632896711861
IMOEX,4,RF,lag39,0.004415197269312832
IMOEX,4,RF,lag40,0.005733189052192156
IMOEX,4,RF,lag41,0.0015205958042243603
IMOEX,4,RF,lag42,0.002303226075609647
IMOEX,4,RF,lag43,0.0022255679416309914
IMOEX,4,RF,lag44,0.004623129871116447
IMOEX,4,RF,lag45,0.002511300113900534
IMOEX,4,RF,lag46,0.002051858772274761
IMOEX,4,RF,lag47,0.0021196929481758346
IMOEX,4,RF,lag48,0.0026375207822924725
IMOEX,4,RF,lag49,0.0014498861871729304
IMOEX,4,RF,lag50,0.004475659449157236
IMOEX,4,RF,lag51,0.006082712588447185
IMOEX,4,RF,lag52,0.002782376754737794
IMOEX,4,RF,lag53,0.006251134479268647
IMOEX,4,RF,lag54,0.004467790689103006
IMOEX,4,RF,lag55,0.002630296308041605
IMOEX,4,RF,lag56,0.003896645530535979
IMOEX,4,RF,lag57,0.0022597091509139263
IMOEX,4,RF,lag58,0.00274702599326353
IMOEX,4,RF,lag59,0.0021979701363427978
IMOEX,4,RF,lag60,0.001239093860070796
IMOEX,4,RF,Brent_lag1,0.0035135195189340547
IMOEX,4,RF,Brent_lag2,0.005854652653438404
IMOEX,4,RF,Brent_lag3,0.0051845364099456425
IMOEX,4,RF,Brent_lag4,0.0035516210092470797
IMOEX,4,RF,Brent_lag5,0.0017607050103995233
IMOEX,4,RF,Brent_lag6,0.003127593364700687
IMOEX,4,RF,Brent_lag7,0.001916745075409078
IMOEX,4,RF,Brent_lag8,0.00458619801949184
IMOEX,4,RF,Brent_lag9,0.006494719960584337
IMOEX,4,RF,Brent_lag10,0.011251184802715298
IMOEX,4,RF,Brent_lag11,0.009316560532171878
IMOEX,4,RF,Brent_lag12,0.013911985824139987
IMOEX,4,RF,Brent_lag13,0.006516622876611687
IMOEX,4,RF,Brent_lag14,0.0016741626901183404
IMOEX,4,RF,Brent_lag15,0.00324634306758767
IMOEX,4,RF,Brent_lag16,0.003128990972263748
IMOEX,4,RF,Brent_lag17,0.004472174028900599
IMOEX,4,RF,Brent_lag18,0.003652067879192747
IMOEX,4,RF,Brent_lag19,0.002823250266141656
IMOEX,4,RF,Brent_lag20,0.019625908849013815
IMOEX,4,RF,Brent_lag21,0.006019635534334756
IMOEX,4,RF,Brent_lag22,0.019347801356265234
IMOEX,4,RF,Brent_lag23,0.007342995245993089
IMOEX,4,RF,Brent_lag24,0.010316756881170017
IMOEX,4,RF,USD_lag1,0.007615781752180703
IMOEX,4,RF,USD_lag2,0.00647853080602942
IMOEX,4,RF,USD_lag3,0.00446873967239744
IMOEX,4,RF,USD_lag4,0.008574894386233125
IMOEX,4,RF,USD_lag5,0.007665000437613542
IMOEX,4,RF,USD_lag6,0.008302472757304115
IMOEX,4,RF,USD_lag7,0.003852578493080266
IMOEX,4,RF,USD_lag8,0.011378290970773529
IMOEX,4,RF,USD_lag9,0.010091289889185786
IMOEX,4,RF,USD_lag10,0.004751439217367459
IMOEX,4,RF,USD_lag11,0.004988121036024541
IMOEX,4,RF,USD_lag12,0.00420780335799188
IMOEX,4,RF,USD_lag13,0.009379089911650509
IMOEX,4,RF,USD_lag14,0.0018164552988314342
IMOEX,4,RF,USD_lag15,0.0032100169413858642
IMOEX,4,RF,USD_lag16,0.0027267059527469285
IMOEX,4,RF,USD_lag17,0.005602821083872194
IMOEX,4,RF,USD_lag18,0.004847624939305655
IMOEX,4,RF,USD_lag19,0.0065305154677353875
IMOEX,4,RF,USD_lag20,0.0026836805554607975
IMOEX,4,RF,USD_lag21,0.00250175828990275
IMOEX,4,RF,USD_lag22,0.004008543125004618
IMOEX,4,RF,USD_lag23,0.0043339875046419655
IMOEX,4,RF,USD_lag24,0.0025225295309779807
IMOEX,4,RF,KeyRate_lag1,0.00014734913023775126
IMOEX,4,RF,KeyRate_lag2,0.00012363010749116504
IMOEX,4,RF,KeyRate_lag3,8.833010796658606e-06
IMOEX,4,RF,KeyRate_lag4,0.0006609093938241882
IMOEX,4,RF,KeyRate_lag5,0.0006334933816434861
IMOEX,4,RF,KeyRate_lag6,0.00022350625145550607
IMOEX,4,RF,KeyRate_lag7,0.0005715163309497927
IMOEX,4,RF,KeyRate_lag8,5.765168872097363e-05
IMOEX,4,RF,KeyRate_lag9,0.00015307577363335626
IMOEX,4,RF,KeyRate_lag10,0.0008447656168002715
IMOEX,4,RF,KeyRate_lag11,9.943117160303434e-05
IMOEX,4,RF,KeyRate_lag12,7.071760500581732e-05
IMOEX,4,RF,KeyRate_lag13,1.474146405199643e-05
IMOEX,4,RF,KeyRate_lag14,9.369713827815206e-06
IMOEX,4,RF,KeyRate_lag15,0.00021265734298475238
IMOEX,4,RF,KeyRate_lag16,3.7103413992859e-05
IMOEX,4,RF,KeyRate_lag17,9.802705623465188e-05
IMOEX,4,RF,KeyRate_lag18,0.00019693830132625357
IMOEX,4,RF,KeyRate_lag19,2.848662816460509e-05
IMOEX,4,RF,KeyRate_lag20,0.00018874346795192857
IMOEX,4,RF,KeyRate_lag21,0.0001357605856866648
IMOEX,4,RF,KeyRate_lag22,0.00023490170615107322
IMOEX,4,RF,KeyRate_lag23,0.0006334686348747211
IMOEX,4,RF,KeyRate_lag24,0.0005378872838204539
IMOEX,4,CatBoost,Open,0.0031794810220862617
IMOEX,4,CatBoost,High,0.009941373225335028
IMOEX,4,CatBoost,Low,0.004121435613003291
IMOEX,4,CatBoost,Close,0.006221800123449886
IMOEX,4,CatBoost,Value,0.0667981841977652
IMOEX,4,CatBoost,Volume,0.0
IMOEX,4,CatBoost,SMA_5,0.003768499391205442
IMOEX,4,CatBoost,SMA_10,0.00416426420998339
IMOEX,4,CatBoost,SMA_20,0.002574036419471361
IMOEX,4,CatBoost,EMA_5,0.002259217085684955
IMOEX,4,CatBoost,EMA_10,0.005301617708804887
IMOEX,4,CatBoost,EMA_20,0.0005783250725688173
IMOEX,4,CatBoost,BBH,0.003673873775486516
IMOEX,4,CatBoost,BBL,0.004188654680661291
IMOEX,4,CatBoost,RSI_50,0.017184321915934678
IMOEX,4,CatBoost,StochK,0.030126961801839568
IMOEX,4,CatBoost,StochD,0.03259225402704256
IMOEX,4,CatBoost,ATR_50,0.018654501993505095
IMOEX,4,CatBoost,OBV,0.0
IMOEX,4,CatBoost,MACD,0.011924506489603647
IMOEX,4,CatBoost,MACD_SIGNAL,0.02476285269098247
IMOEX,4,CatBoost,MACD_DIFF,0.035479874421627325
IMOEX,4,CatBoost,ADX_14,0.023152060719974454
IMOEX,4,CatBoost,CCI_20,0.03584899253349801
IMOEX,4,CatBoost,ROC_10,0.01879976011750335
IMOEX,4,CatBoost,WILLR_14,0.02214873012209211
IMOEX,4,CatBoost,lag1,0.0028450143393068616
IMOEX,4,CatBoost,lag2,0.003683657463690997
IMOEX,4,CatBoost,lag3,0.005061274142240984
IMOEX,4,CatBoost,lag4,0.00501102633116559
IMOEX,4,CatBoost,lag5,0.004851341736600515
IMOEX,4,CatBoost,lag6,0.0042988137668684015
IMOEX,4,CatBoost,lag7,0.0029310046475996537
IMOEX,4,CatBoost,lag8,0.0018191288603484324
IMOEX,4,CatBoost,lag9,0.004145604961055803
IMOEX,4,CatBoost,lag10,0.002418670923870928
IMOEX,4,CatBoost,lag11,0.00320101903462223
IMOEX,4,CatBoost,lag12,0.003686408604060306
IMOEX,4,CatBoost,lag13,0.0026444118944257446
IMOEX,4,CatBoost,lag14,0.0068426053709530815
IMOEX,4,CatBoost,lag15,0.00645931000988244
IMOEX,4,CatBoost,lag16,0.003440549847677408
IMOEX,4,CatBoost,lag17,0.0011429313970639104
IMOEX,4,CatBoost,lag18,0.0048475609200695395
IMOEX,4,CatBoost,lag19,0.0038167911915331348
IMOEX,4,CatBoost,lag20,0.005416674804124225
IMOEX,4,CatBoost,lag21,0.0010045578974267053
IMOEX,4,CatBoost,lag22,0.0033715007180265986
IMOEX,4,CatBoost,lag23,0.006760124169317091
IMOEX,4,CatBoost,lag24,0.002673930585777686
IMOEX,4,CatBoost,lag25,0.0015797638461914237
IMOEX,4,CatBoost,lag26,0.0042607608744662535
IMOEX,4,CatBoost,lag27,0.005947801117984799
IMOEX,4,CatBoost,lag28,0.0034761042726222254
IMOEX,4,CatBoost,lag29,0.0017407473926285063
IMOEX,4,CatBoost,lag30,0.003616540193028477
IMOEX,4,CatBoost,lag31,0.005114360656016609
IMOEX,4,CatBoost,lag32,0.0048222899869552836
IMOEX,4,CatBoost,lag33,0.0033887890898950316
IMOEX,4,CatBoost,lag34,0.003977133596881456
IMOEX,4,CatBoost,lag35,0.0038189972205385425
IMOEX,4,CatBoost,lag36,0.0072125262449399315
IMOEX,4,CatBoost,lag37,0.004613368273064594
IMOEX,4,CatBoost,lag38,0.0032819932591573978
IMOEX,4,CatBoost,lag39,0.004125028364032772
IMOEX,4,CatBoost,lag40,0.00454462884675509
IMOEX,4,CatBoost,lag41,0.0021280489159499236
IMOEX,4,CatBoost,lag42,0.00446709676460195
IMOEX,4,CatBoost,lag43,0.00411913897798917
IMOEX,4,CatBoost,lag44,0.007205783720298306
IMOEX,4,CatBoost,lag45,0.0031098109355220563
IMOEX,4,CatBoost,lag46,0.004732147974005213
IMOEX,4,CatBoost,lag47,0.0019401389108111985
IMOEX,4,CatBoost,lag48,0.00606922206108197
IMOEX,4,CatBoost,lag49,0.006984356774224319
IMOEX,4,CatBoost,lag50,0.002190659190260013
IMOEX,4,CatBoost,lag51,0.006870238837568137
IMOEX,4,CatBoost,lag52,0.005661867503189053
IMOEX,4,CatBoost,lag53,0.005239012510276604
IMOEX,4,CatBoost,lag54,0.005297014727099797
IMOEX,4,CatBoost,lag55,0.0030942009280835606
IMOEX,4,CatBoost,lag56,0.006812765622761927
IMOEX,4,CatBoost,lag57,0.005939671091853025
IMOEX,4,CatBoost,lag58,0.005155774901229721
IMOEX,4,CatBoost,lag59,0.0036074041463215953
IMOEX,4,CatBoost,lag60,0.002169504112179909
IMOEX,4,CatBoost,Brent_lag1,0.006638124494039313
