Tk,Fold,Model,MAE,RMSE,MAPE,WAPE,sMAPE,MdAPE,MASE
RTSI,1,Hybrid,0.0034237286557666667,0.004656975502830869,119.29276879319521,99.37663097393255,164.80621492964255,96.33718447364579,0.7407669763166678
RTSI,2,RF,0.002329637519659075,0.0027173813999362734,370.73807241207714,74.54103198012899,103.89468082954208,82.44990277048177,0.5870297237380568
RTSI,2,SARIMAX,0.0004438740670507668,0.0005876786509176472,53.89041843066872,14.202566170905047,32.42869019943934,14.24258798026358,0.11184884719466202
RTSI,2,Naive,0.003968517138833333,0.005237125790951814,395.3430357258743,126.97999601360992,136.57706086590707,118.34052190148338,1.0
RTSI,2,sNaive,0.0051892690975333345,0.006677145526184252,661.0246531396059,166.0401974506895,154.7841733062326,137.92456452366895,1.3076090932692503
RTSI,2,CatBoost,0.0018088523059313015,0.002215860371318417,218.81516479966828,57.877552385697804,100.27934892967207,73.89094298702017,0.4558005528642038
RTSI,2,LSTM_base,0.003139441418016667,0.004304174733381984,137.43495811885407,100.45219531593419,154.30050625637656,101.49348893460518,0.791086773267559
RTSI,2,LSTM_att,0.0032144075936833337,0.004361459479597261,131.9850330329952,102.85087581907733,162.7229172267005,107.47347806227774,0.8099769967550919
RTSI,2,Hybrid,0.0031038537538166664,0.004158118459460189,157.16329417523949,99.31350262539983,153.55087521229405,99.70914852578912,0.7821192766044445
RTSI,3,RF,0.004473858350082028,0.0066890428938214,581.2641785596629,81.56964645185319,98.4613439518314,68.55120926195022,0.5980391858031577
RTSI,3,SARIMAX,0.001075818472858345,0.0017213759676093516,89.88041536077912,19.614866097809923,32.43493891523445,21.569198582500654,0.14380911357383605
RTSI,3,Naive,0.007480878270666667,0.010885463418095737,542.0962108668264,136.3951533415095,145.25458351149976,149.37638245014236,1.0
RTSI,3,sNaive,0.008014726898916667,0.012013307877402003,553.2370334702046,146.12855132992834,149.72988392886637,136.5703159510074,1.0713617584640132
RTSI,3,CatBoost,0.003220592206628715,0.005145189625369938,163.4868336747709,58.71946474467198,99.36550611274386,62.77574148084525,0.43050990673875894
RTSI,3,LSTM_base,0.005798042132266667,0.008960324002876904,192.24983878479696,105.71283438897201,166.77700586591106,109.0997111298465,0.7750483195270558
RTSI,3,LSTM_att,0.005561544817166667,0.008774649805596339,114.26820398013761,101.40089581828262,177.75307700435198,102.86040852615747,0.7434347433474604
